filename,group,image_path,clean
M0375C006100.jpg,train,/images/train/M0375C006100.jpg,TRUE
M0375C009100.jpg,test,/images/test/M0375C009100.jpg,FALSE
M0375C021100.jpg,train,/images/train/M0375C021100.jpg,TRUE
M0375C026100.jpg,test,/images/test/M0375C026100.jpg,TRUE
M0375C028100.jpg,train,/images/train/M0375C028100.jpg,TRUE
M0375C031100.jpg,train,/images/train/M0375C031100.jpg,TRUE
M0375C035100.jpg,test,/images/test/M0375C035100.jpg,TRUE
M0375C039100.jpg,train,/images/train/M0375C039100.jpg,TRUE
M0375C044100.jpg,train,/images/train/M0375C044100.jpg,FALSE
M0375C045100.jpg,train,/images/train/M0375C045100.jpg,TRUE
M0375C047100.jpg,train,/images/train/M0375C047100.jpg,TRUE
M0375C054100.jpg,train,/images/train/M0375C054100.jpg,TRUE
M0375C055100.jpg,train,/images/train/M0375C055100.jpg,TRUE
M0375C060100.jpg,train,/images/train/M0375C060100.jpg,FALSE
M0376C001100.jpg,train,/images/train/M0376C001100.jpg,FALSE
M0376C002100.jpg,train,/images/train/M0376C002100.jpg,TRUE
M0376C008100.jpg,train,/images/train/M0376C008100.jpg,TRUE
M0376C009100.jpg,test,/images/test/M0376C009100.jpg,FALSE
M0376C010100.jpg,train,/images/train/M0376C010100.jpg,TRUE
M0376C011100.jpg,test,/images/test/M0376C011100.jpg,TRUE
M0376C012100.jpg,train,/images/train/M0376C012100.jpg,TRUE
M0376C013100.jpg,test,/images/test/M0376C013100.jpg,TRUE
M0376C015100.jpg,test,/images/test/M0376C015100.jpg,TRUE
M0376C016100.jpg,train,/images/train/M0376C016100.jpg,FALSE
M0376C018100.jpg,test,/images/test/M0376C018100.jpg,FALSE
M0376C019100.jpg,train,/images/train/M0376C019100.jpg,FALSE
M0376C020100.jpg,train,/images/train/M0376C020100.jpg,FALSE
M0376C021100.jpg,test,/images/test/M0376C021100.jpg,FALSE
M0376C024100.jpg,train,/images/train/M0376C024100.jpg,FALSE
M0376C026100.jpg,train,/images/train/M0376C026100.jpg,TRUE
M0376C027100.jpg,train,/images/train/M0376C027100.jpg,FALSE
M0376C030100.jpg,train,/images/train/M0376C030100.jpg,TRUE
M0376C031100.jpg,train,/images/train/M0376C031100.jpg,TRUE
M0376C034100.jpg,train,/images/train/M0376C034100.jpg,TRUE
M0376C041100.jpg,train,/images/train/M0376C041100.jpg,TRUE
M0376C042100.jpg,train,/images/train/M0376C042100.jpg,TRUE
M0376C047100.jpg,train,/images/train/M0376C047100.jpg,TRUE
M0376C050100.jpg,train,/images/train/M0376C050100.jpg,TRUE
M0376C051100.jpg,train,/images/train/M0376C051100.jpg,FALSE
M0376C052100.jpg,test,/images/test/M0376C052100.jpg,TRUE
M0376C053100.jpg,train,/images/train/M0376C053100.jpg,FALSE
M0376C054100.jpg,train,/images/train/M0376C054100.jpg,TRUE
M0376C055100.jpg,train,/images/train/M0376C055100.jpg,TRUE
M0376C059100.jpg,train,/images/train/M0376C059100.jpg,TRUE
M0377C003010.jpg,train,/images/train/M0377C003010.jpg,FALSE
M0377C008010.jpg,train,/images/train/M0377C008010.jpg,FALSE
M0377C010010.jpg,train,/images/train/M0377C010010.jpg,TRUE
M0377C016010.jpg,train,/images/train/M0377C016010.jpg,FALSE
M0377C018010.jpg,train,/images/train/M0377C018010.jpg,FALSE
M0377C020010.jpg,train,/images/train/M0377C020010.jpg,FALSE
M0377C021010.jpg,train,/images/train/M0377C021010.jpg,FALSE
M0377C027010.jpg,train,/images/train/M0377C027010.jpg,FALSE
M0377C035010.jpg,train,/images/train/M0377C035010.jpg,FALSE
M0377C039010.jpg,train,/images/train/M0377C039010.jpg,FALSE
M0377C040010.jpg,test,/images/test/M0377C040010.jpg,TRUE
M0377C042010.jpg,train,/images/train/M0377C042010.jpg,FALSE
M0377C043010.jpg,test,/images/test/M0377C043010.jpg,FALSE
M0377C044010.jpg,train,/images/train/M0377C044010.jpg,FALSE
M0377C048010.jpg,train,/images/train/M0377C048010.jpg,TRUE
M0377C049010.jpg,train,/images/train/M0377C049010.jpg,FALSE
M0378C001000.jpg,train,/images/train/M0378C001000.jpg,TRUE
M0378C005000.jpg,train,/images/train/M0378C005000.jpg,TRUE
M0378C006000.jpg,train,/images/train/M0378C006000.jpg,TRUE
M0378C016000.jpg,test,/images/test/M0378C016000.jpg,FALSE
M0378C026000.jpg,train,/images/train/M0378C026000.jpg,TRUE
M0378C027000.jpg,test,/images/test/M0378C027000.jpg,FALSE
M0378C032000.jpg,train,/images/train/M0378C032000.jpg,TRUE
M0378C035000.jpg,train,/images/train/M0378C035000.jpg,TRUE
M0378C036000.jpg,train,/images/train/M0378C036000.jpg,TRUE
M0378C037000.jpg,train,/images/train/M0378C037000.jpg,TRUE
M0378C044000.jpg,train,/images/train/M0378C044000.jpg,FALSE
M0378C045000.jpg,train,/images/train/M0378C045000.jpg,TRUE
M0378C046000.jpg,test,/images/test/M0378C046000.jpg,TRUE
M0379C001000.jpg,train,/images/train/M0379C001000.jpg,TRUE
M0379C002000.jpg,train,/images/train/M0379C002000.jpg,TRUE
M0379C003000.jpg,test,/images/test/M0379C003000.jpg,FALSE
M0379C005000.jpg,train,/images/train/M0379C005000.jpg,TRUE
M0379C006000.jpg,train,/images/train/M0379C006000.jpg,TRUE
M0379C015000.jpg,train,/images/train/M0379C015000.jpg,TRUE
M0379C016000.jpg,train,/images/train/M0379C016000.jpg,TRUE
M0379C026000.jpg,train,/images/train/M0379C026000.jpg,FALSE
M0379C037000.jpg,test,/images/test/M0379C037000.jpg,FALSE
M0379C050000.jpg,train,/images/train/M0379C050000.jpg,TRUE
M0380C001000.jpg,train,/images/train/M0380C001000.jpg,TRUE
M0380C005000.jpg,train,/images/train/M0380C005000.jpg,TRUE
M0380C015000.jpg,train,/images/train/M0380C015000.jpg,TRUE
M0380C021000.jpg,train,/images/train/M0380C021000.jpg,spider
M0380C023000.jpg,train,/images/train/M0380C023000.jpg,spider
M0380C028000.jpg,test,/images/test/M0380C028000.jpg,spider
M0380C031000.jpg,train,/images/train/M0380C031000.jpg,TRUE
M0380C033000.jpg,train,/images/train/M0380C033000.jpg,TRUE
M0380C034000.jpg,train,/images/train/M0380C034000.jpg,TRUE
M0380C039000.jpg,train,/images/train/M0380C039000.jpg,spider
M0380C044000.jpg,train,/images/train/M0380C044000.jpg,FALSE
M0388C046000.jpg,train,/images/train/M0388C046000.jpg,TRUE
M0388C051000.jpg,test,/images/test/M0388C051000.jpg,TRUE
M0389C022000.jpg,train,/images/train/M0389C022000.jpg,TRUE
M0389C029000.jpg,train,/images/train/M0389C029000.jpg,TRUE
M0389C041000.jpg,test,/images/test/M0389C041000.jpg,TRUE
M0390C001000.jpg,test,/images/test/M0390C001000.jpg,TRUE
M0390C002000.jpg,train,/images/train/M0390C002000.jpg,TRUE
M0390C011000.jpg,train,/images/train/M0390C011000.jpg,TRUE
M0390C015000.jpg,train,/images/train/M0390C015000.jpg,TRUE
M0390C023000.jpg,train,/images/train/M0390C023000.jpg,TRUE
M0390C026000.jpg,train,/images/train/M0390C026000.jpg,TRUE
M0390C030000.jpg,train,/images/train/M0390C030000.jpg,TRUE
M0390C038000.jpg,train,/images/train/M0390C038000.jpg,TRUE
M0390C054000.jpg,train,/images/train/M0390C054000.jpg,TRUE
M0390C060000.jpg,test,/images/test/M0390C060000.jpg,TRUE
M0391C022000.jpg,train,/images/train/M0391C022000.jpg,TRUE
M0391C023000.jpg,train,/images/train/M0391C023000.jpg,TRUE
M0391C028000.jpg,train,/images/train/M0391C028000.jpg,TRUE
M0391C029000.jpg,train,/images/train/M0391C029000.jpg,TRUE
M0391C030000.jpg,train,/images/train/M0391C030000.jpg,TRUE
M0392C001000.jpg,train,/images/train/M0392C001000.jpg,TRUE
M0392C059000.jpg,train,/images/train/M0392C059000.jpg,TRUE
M0392C060000.jpg,test,/images/test/M0392C060000.jpg,TRUE
M0393C029000.jpg,train,/images/train/M0393C029000.jpg,TRUE
M0393C040000.jpg,train,/images/train/M0393C040000.jpg,TRUE
M0393C060000.jpg,train,/images/train/M0393C060000.jpg,TRUE
M0394C001000.jpg,train,/images/train/M0394C001000.jpg,TRUE
M0394C002000.jpg,test,/images/test/M0394C002000.jpg,TRUE
M0394C006000.jpg,test,/images/test/M0394C006000.jpg,FALSE
M0394C009000.jpg,train,/images/train/M0394C009000.jpg,TRUE
M0394C010000.jpg,train,/images/train/M0394C010000.jpg,TRUE
M0394C011000.jpg,train,/images/train/M0394C011000.jpg,TRUE
M0394C012000.jpg,train,/images/train/M0394C012000.jpg,TRUE
M0394C015000.jpg,train,/images/train/M0394C015000.jpg,TRUE
M0394C016000.jpg,train,/images/train/M0394C016000.jpg,TRUE
M0394C018000.jpg,train,/images/train/M0394C018000.jpg,TRUE
M0394C019000.jpg,train,/images/train/M0394C019000.jpg,TRUE
M0394C026000.jpg,train,/images/train/M0394C026000.jpg,TRUE
M0394C027000.jpg,test,/images/test/M0394C027000.jpg,FALSE
M0394C042000.jpg,train,/images/train/M0394C042000.jpg,TRUE
M0394C050000.jpg,train,/images/train/M0394C050000.jpg,TRUE
M0394C054000.jpg,train,/images/train/M0394C054000.jpg,TRUE
M0394C060000.jpg,train,/images/train/M0394C060000.jpg,TRUE
M0395C011000.jpg,train,/images/train/M0395C011000.jpg,TRUE
M0395C029000.jpg,train,/images/train/M0395C029000.jpg,TRUE
M0395C060000.jpg,train,/images/train/M0395C060000.jpg,TRUE
M0396C001000.jpg,train,/images/train/M0396C001000.jpg,TRUE
M0396C005000.jpg,test,/images/test/M0396C005000.jpg,TRUE
M0396C015000.jpg,train,/images/train/M0396C015000.jpg,TRUE
M0396C021000.jpg,test,/images/test/M0396C021000.jpg,spider
M0396C023000.jpg,train,/images/train/M0396C023000.jpg,spider
M0396C026000.jpg,test,/images/test/M0396C026000.jpg,TRUE
M0396C027000.jpg,train,/images/train/M0396C027000.jpg,TRUE
M0396C044000.jpg,train,/images/train/M0396C044000.jpg,FALSE
M0397C011000.jpg,train,/images/train/M0397C011000.jpg,TRUE
M0397C021000.jpg,test,/images/test/M0397C021000.jpg,spider
M0397C039000.jpg,train,/images/train/M0397C039000.jpg,TRUE
M0398C001000.jpg,test,/images/test/M0398C001000.jpg,TRUE
M0398C002000.jpg,train,/images/train/M0398C002000.jpg,TRUE
M0398C005000.jpg,train,/images/train/M0398C005000.jpg,TRUE
M0398C006000.jpg,test,/images/test/M0398C006000.jpg,TRUE
M0398C017000.jpg,train,/images/train/M0398C017000.jpg,TRUE
M0398C027000.jpg,train,/images/train/M0398C027000.jpg,TRUE
M0398C036000.jpg,train,/images/train/M0398C036000.jpg,TRUE
M0398C045000.jpg,test,/images/test/M0398C045000.jpg,FALSE
M0399C001000.jpg,train,/images/train/M0399C001000.jpg,TRUE
M0399C009000.jpg,train,/images/train/M0399C009000.jpg,TRUE
M0399C022000.jpg,test,/images/test/M0399C022000.jpg,TRUE
M0399C029000.jpg,train,/images/train/M0399C029000.jpg,TRUE
M0399C037000.jpg,train,/images/train/M0399C037000.jpg,TRUE
M0399C039000.jpg,test,/images/test/M0399C039000.jpg,TRUE
M0399C042000.jpg,train,/images/train/M0399C042000.jpg,TRUE
M0399C043000.jpg,train,/images/train/M0399C043000.jpg,TRUE
M0400C004000.jpg,test,/images/test/M0400C004000.jpg,FALSE
M0400C005000.jpg,train,/images/train/M0400C005000.jpg,TRUE
M0400C006000.jpg,train,/images/train/M0400C006000.jpg,TRUE
M0400C016000.jpg,train,/images/train/M0400C016000.jpg,spider
M0400C026000.jpg,train,/images/train/M0400C026000.jpg,TRUE
M0400C032000.jpg,test,/images/test/M0400C032000.jpg,TRUE
M0400C035000.jpg,train,/images/train/M0400C035000.jpg,TRUE
M0400C036000.jpg,test,/images/test/M0400C036000.jpg,TRUE
M0409C011000.jpg,train,/images/train/M0409C011000.jpg,TRUE
M0411C036000.jpg,train,/images/train/M0411C036000.jpg,TRUE
M0411C039000.jpg,train,/images/train/M0411C039000.jpg,TRUE
M0411C040000.jpg,train,/images/train/M0411C040000.jpg,TRUE
M0411C049000.jpg,train,/images/train/M0411C049000.jpg,TRUE
M0411C050000.jpg,train,/images/train/M0411C050000.jpg,TRUE
M0411C055000.jpg,train,/images/train/M0411C055000.jpg,TRUE
M0414C001100.jpg,train,/images/train/M0414C001100.jpg,TRUE
M0414C002100.jpg,test,/images/test/M0414C002100.jpg,FALSE
M0414C005100.jpg,test,/images/test/M0414C005100.jpg,FALSE
M0414C021100.jpg,train,/images/train/M0414C021100.jpg,TRUE
M0414C031100.jpg,train,/images/train/M0414C031100.jpg,TRUE
M0414C047100.jpg,train,/images/train/M0414C047100.jpg,FALSE
M0415C055100.jpg,train,/images/train/M0415C055100.jpg,FALSE
M0416C030100.jpg,train,/images/train/M0416C030100.jpg,TRUE
M0416C059100.jpg,test,/images/test/M0416C059100.jpg,FALSE
M0417C024100.jpg,train,/images/train/M0417C024100.jpg,FALSE
M0417C030100.jpg,train,/images/train/M0417C030100.jpg,TRUE
M0419C011100.jpg,train,/images/train/M0419C011100.jpg,TRUE
M0419C040100.jpg,train,/images/train/M0419C040100.jpg,TRUE
M0422C032100.jpg,train,/images/train/M0422C032100.jpg,TRUE
M0422C058100.jpg,test,/images/test/M0422C058100.jpg,FALSE
M0424C030100.jpg,test,/images/test/M0424C030100.jpg,TRUE
M0437C001000.jpg,train,/images/train/M0437C001000.jpg,FALSE
M0437C051000.jpg,train,/images/train/M0437C051000.jpg,FALSE
M0440C020000.jpg,train,/images/train/M0440C020000.jpg,FALSE
M0440C031000.jpg,test,/images/test/M0440C031000.jpg,spider
M0440C059000.jpg,train,/images/train/M0440C059000.jpg,spider
M0441C004000.jpg,train,/images/train/M0441C004000.jpg,FALSE
M0442C001000.jpg,train,/images/train/M0442C001000.jpg,spider
M0443C023000.jpg,test,/images/test/M0443C023000.jpg,TRUE
M0443C052000.jpg,train,/images/train/M0443C052000.jpg,TRUE
M0443C053000.jpg,train,/images/train/M0443C053000.jpg,TRUE
M0444C051000.jpg,train,/images/train/M0444C051000.jpg,spider
M0445C033000.jpg,train,/images/train/M0445C033000.jpg,TRUE
M0446C001000.jpg,train,/images/train/M0446C001000.jpg,spider
M0446C016000.jpg,test,/images/test/M0446C016000.jpg,FALSE
M0446C023000.jpg,train,/images/train/M0446C023000.jpg,FALSE
M0447C013000.jpg,train,/images/train/M0447C013000.jpg,TRUE
M0450C001000.jpg,train,/images/train/M0450C001000.jpg,FALSE
M0450C005000.jpg,train,/images/train/M0450C005000.jpg,FALSE
M0450C010000.jpg,train,/images/train/M0450C010000.jpg,FALSE
M0450C038000.jpg,train,/images/train/M0450C038000.jpg,FALSE
M0450C040000.jpg,train,/images/train/M0450C040000.jpg,FALSE
M0450C048000.jpg,train,/images/train/M0450C048000.jpg,TRUE
M0452C043100.jpg,train,/images/train/M0452C043100.jpg,TRUE
M0453C034100.jpg,train,/images/train/M0453C034100.jpg,TRUE
M0454C011100.jpg,train,/images/train/M0454C011100.jpg,TRUE
M0454C019100.jpg,train,/images/train/M0454C019100.jpg,TRUE
M0454C034100.jpg,train,/images/train/M0454C034100.jpg,TRUE
M0454C059100.jpg,train,/images/train/M0454C059100.jpg,TRUE
M0455C004100.jpg,train,/images/train/M0455C004100.jpg,TRUE
M0455C008100.jpg,train,/images/train/M0455C008100.jpg,TRUE
M0455C011100.jpg,train,/images/train/M0455C011100.jpg,TRUE
M0455C012100.jpg,train,/images/train/M0455C012100.jpg,TRUE
M0455C024100.jpg,train,/images/train/M0455C024100.jpg,TRUE
M0455C026100.jpg,train,/images/train/M0455C026100.jpg,TRUE
M0455C030100.jpg,test,/images/test/M0455C030100.jpg,TRUE
M0455C034100.jpg,test,/images/test/M0455C034100.jpg,TRUE
M0455C035100.jpg,train,/images/train/M0455C035100.jpg,TRUE
M0455C041100.jpg,train,/images/train/M0455C041100.jpg,TRUE
M0455C042100.jpg,test,/images/test/M0455C042100.jpg,TRUE
M0455C050100.jpg,train,/images/train/M0455C050100.jpg,TRUE
M0455C052100.jpg,train,/images/train/M0455C052100.jpg,TRUE
M0455C054100.jpg,train,/images/train/M0455C054100.jpg,TRUE
M0456C001100.jpg,train,/images/train/M0456C001100.jpg,TRUE
M0456C021100.jpg,train,/images/train/M0456C021100.jpg,TRUE
M0456C026100.jpg,train,/images/train/M0456C026100.jpg,TRUE
M0456C031100.jpg,train,/images/train/M0456C031100.jpg,TRUE
M0456C032100.jpg,train,/images/train/M0456C032100.jpg,TRUE
M0456C035100.jpg,train,/images/train/M0456C035100.jpg,TRUE
M0456C054100.jpg,test,/images/test/M0456C054100.jpg,TRUE
M0457C001010.jpg,train,/images/train/M0457C001010.jpg,TRUE
M0457C010010.jpg,train,/images/train/M0457C010010.jpg,TRUE
M0467C014000.jpg,train,/images/train/M0467C014000.jpg,TRUE
M0467C016000.jpg,test,/images/test/M0467C016000.jpg,FALSE
M0467C018000.jpg,test,/images/test/M0467C018000.jpg,TRUE
M0467C029000.jpg,train,/images/train/M0467C029000.jpg,TRUE
M0467C032000.jpg,train,/images/train/M0467C032000.jpg,TRUE
M0467C036000.jpg,train,/images/train/M0467C036000.jpg,TRUE
M0467C045000.jpg,train,/images/train/M0467C045000.jpg,FALSE
M0467C049000.jpg,train,/images/train/M0467C049000.jpg,TRUE
M0468C045000.jpg,train,/images/train/M0468C045000.jpg,TRUE
M0469C011000.jpg,test,/images/test/M0469C011000.jpg,TRUE
M0469C012000.jpg,train,/images/train/M0469C012000.jpg,TRUE
M0469C013000.jpg,test,/images/test/M0469C013000.jpg,TRUE
M0469C018000.jpg,train,/images/train/M0469C018000.jpg,TRUE
M0469C026000.jpg,train,/images/train/M0469C026000.jpg,TRUE
M0469C029000.jpg,train,/images/train/M0469C029000.jpg,TRUE
M0469C035000.jpg,train,/images/train/M0469C035000.jpg,TRUE
M0469C053000.jpg,train,/images/train/M0469C053000.jpg,TRUE
M0471C009000.jpg,train,/images/train/M0471C009000.jpg,TRUE
M0471C013000.jpg,test,/images/test/M0471C013000.jpg,TRUE
M0472C027000.jpg,train,/images/train/M0472C027000.jpg,TRUE
M0472C029000.jpg,train,/images/train/M0472C029000.jpg,FALSE
M0473C012000.jpg,train,/images/train/M0473C012000.jpg,TRUE
M0473C027000.jpg,train,/images/train/M0473C027000.jpg,TRUE
M0474C009000.jpg,train,/images/train/M0474C009000.jpg,TRUE
M0474C013000.jpg,test,/images/test/M0474C013000.jpg,TRUE
M0474C015000.jpg,train,/images/train/M0474C015000.jpg,TRUE
M0480C001010.jpg,train,/images/train/M0480C001010.jpg,TRUE
M0480C032010.jpg,train,/images/train/M0480C032010.jpg,FALSE
M0480C034010.jpg,test,/images/test/M0480C034010.jpg,TRUE
M0480C040010.jpg,train,/images/train/M0480C040010.jpg,TRUE
M0480C043010.jpg,train,/images/train/M0480C043010.jpg,TRUE
M0481C010010.jpg,train,/images/train/M0481C010010.jpg,TRUE
M0481C012010.jpg,train,/images/train/M0481C012010.jpg,TRUE
M0481C019010.jpg,train,/images/train/M0481C019010.jpg,TRUE
M0481C023010.jpg,train,/images/train/M0481C023010.jpg,TRUE
M0481C026010.jpg,train,/images/train/M0481C026010.jpg,TRUE
M0481C032010.jpg,train,/images/train/M0481C032010.jpg,TRUE
M0481C034010.jpg,train,/images/train/M0481C034010.jpg,TRUE
M0481C043010.jpg,test,/images/test/M0481C043010.jpg,TRUE
M0500C013000.jpg,train,/images/train/M0500C013000.jpg,FALSE
M0500C045000.jpg,train,/images/train/M0500C045000.jpg,TRUE
M0511C003100.jpg,train,/images/train/M0511C003100.jpg,TRUE
M0511C048100.jpg,train,/images/train/M0511C048100.jpg,TRUE
M0535C036000.jpg,test,/images/test/M0535C036000.jpg,TRUE
M0538C017000.jpg,train,/images/train/M0538C017000.jpg,TRUE
M0538C026000.jpg,train,/images/train/M0538C026000.jpg,TRUE
M0568C016100.jpg,train,/images/train/M0568C016100.jpg,TRUE
M0568C026100.jpg,train,/images/train/M0568C026100.jpg,spider
M0568C030100.jpg,test,/images/test/M0568C030100.jpg,TRUE
M0568C040100.jpg,train,/images/train/M0568C040100.jpg,FALSE
M0568C052100.jpg,train,/images/train/M0568C052100.jpg,TRUE
M0569C007100.jpg,test,/images/test/M0569C007100.jpg,TRUE
M0569C021100.jpg,train,/images/train/M0569C021100.jpg,TRUE
M0569C029100.jpg,train,/images/train/M0569C029100.jpg,TRUE
M0569C054100.jpg,train,/images/train/M0569C054100.jpg,TRUE
M0569C062100.jpg,train,/images/train/M0569C062100.jpg,TRUE
M0570C001100.jpg,test,/images/test/M0570C001100.jpg,TRUE
M0570C002100.jpg,train,/images/train/M0570C002100.jpg,TRUE
M0570C003100.jpg,train,/images/train/M0570C003100.jpg,TRUE
M0570C005100.jpg,train,/images/train/M0570C005100.jpg,TRUE
M0570C007100.jpg,train,/images/train/M0570C007100.jpg,TRUE
M0570C009100.jpg,train,/images/train/M0570C009100.jpg,TRUE
M0570C012100.jpg,train,/images/train/M0570C012100.jpg,TRUE
M0570C014100.jpg,train,/images/train/M0570C014100.jpg,TRUE
M0570C016100.jpg,test,/images/test/M0570C016100.jpg,TRUE
M0570C018100.jpg,train,/images/train/M0570C018100.jpg,TRUE
M0570C020100.jpg,train,/images/train/M0570C020100.jpg,TRUE
M0570C021100.jpg,train,/images/train/M0570C021100.jpg,TRUE
M0570C022100.jpg,test,/images/test/M0570C022100.jpg,TRUE
M0570C023100.jpg,train,/images/train/M0570C023100.jpg,TRUE
M0570C024100.jpg,train,/images/train/M0570C024100.jpg,TRUE
M0570C025100.jpg,train,/images/train/M0570C025100.jpg,TRUE
M0570C026100.jpg,test,/images/test/M0570C026100.jpg,TRUE
M0570C027100.jpg,train,/images/train/M0570C027100.jpg,TRUE
M0570C028100.jpg,test,/images/test/M0570C028100.jpg,TRUE
M0570C029100.jpg,train,/images/train/M0570C029100.jpg,TRUE
M0570C030100.jpg,train,/images/train/M0570C030100.jpg,TRUE
M0570C032100.jpg,test,/images/test/M0570C032100.jpg,TRUE
M0570C034100.jpg,test,/images/test/M0570C034100.jpg,TRUE
M0570C035100.jpg,train,/images/train/M0570C035100.jpg,TRUE
M0570C036100.jpg,train,/images/train/M0570C036100.jpg,TRUE
M0570C038100.jpg,train,/images/train/M0570C038100.jpg,TRUE
M0570C040100.jpg,train,/images/train/M0570C040100.jpg,TRUE
M0570C041100.jpg,test,/images/test/M0570C041100.jpg,TRUE
M0570C043100.jpg,train,/images/train/M0570C043100.jpg,TRUE
M0570C044100.jpg,train,/images/train/M0570C044100.jpg,TRUE
M0570C045100.jpg,train,/images/train/M0570C045100.jpg,TRUE
M0570C046100.jpg,train,/images/train/M0570C046100.jpg,TRUE
M0570C047100.jpg,train,/images/train/M0570C047100.jpg,TRUE
M0570C048100.jpg,train,/images/train/M0570C048100.jpg,TRUE
M0570C049100.jpg,test,/images/test/M0570C049100.jpg,TRUE
M0570C052100.jpg,train,/images/train/M0570C052100.jpg,TRUE
M0570C054100.jpg,train,/images/train/M0570C054100.jpg,TRUE
M0570C056100.jpg,test,/images/test/M0570C056100.jpg,TRUE
M0570C058100.jpg,test,/images/test/M0570C058100.jpg,TRUE
M0570C060100.jpg,train,/images/train/M0570C060100.jpg,TRUE
M0570C062100.jpg,train,/images/train/M0570C062100.jpg,TRUE
M0571C001000.jpg,test,/images/test/M0571C001000.jpg,spider
M0571C002000.jpg,train,/images/train/M0571C002000.jpg,spider
M0571C003000.jpg,train,/images/train/M0571C003000.jpg,TRUE
M0571C005000.jpg,train,/images/train/M0571C005000.jpg,spider
M0571C007000.jpg,test,/images/test/M0571C007000.jpg,spider
M0571C009000.jpg,train,/images/train/M0571C009000.jpg,spider
M0571C012000.jpg,train,/images/train/M0571C012000.jpg,spider
M0571C014000.jpg,train,/images/train/M0571C014000.jpg,spider
M0571C016000.jpg,test,/images/test/M0571C016000.jpg,spider
M0571C017000.jpg,train,/images/train/M0571C017000.jpg,TRUE
M0571C018000.jpg,train,/images/train/M0571C018000.jpg,spider
M0571C020000.jpg,train,/images/train/M0571C020000.jpg,FALSE
M0571C021000.jpg,test,/images/test/M0571C021000.jpg,spider
M0571C023000.jpg,test,/images/test/M0571C023000.jpg,spider
M0571C025000.jpg,train,/images/train/M0571C025000.jpg,spider
M0571C026000.jpg,test,/images/test/M0571C026000.jpg,TRUE
M0571C027000.jpg,train,/images/train/M0571C027000.jpg,FALSE
M0571C029000.jpg,train,/images/train/M0571C029000.jpg,FALSE
M0571C032000.jpg,train,/images/train/M0571C032000.jpg,spider
M0571C034000.jpg,train,/images/train/M0571C034000.jpg,spider
M0571C036000.jpg,train,/images/train/M0571C036000.jpg,spider
M0571C038000.jpg,train,/images/train/M0571C038000.jpg,spider
M0571C040000.jpg,train,/images/train/M0571C040000.jpg,spider
M0571C041000.jpg,train,/images/train/M0571C041000.jpg,spider
M0571C043000.jpg,train,/images/train/M0571C043000.jpg,spider
M0571C045000.jpg,test,/images/test/M0571C045000.jpg,spider
M0571C047000.jpg,train,/images/train/M0571C047000.jpg,spider
M0571C049000.jpg,train,/images/train/M0571C049000.jpg,spider
M0571C052000.jpg,train,/images/train/M0571C052000.jpg,spider
M0571C054000.jpg,train,/images/train/M0571C054000.jpg,spider
M0571C056000.jpg,train,/images/train/M0571C056000.jpg,spider
M0571C058000.jpg,train,/images/train/M0571C058000.jpg,spider
M0571C060000.jpg,train,/images/train/M0571C060000.jpg,spider
M0572C003000.jpg,train,/images/train/M0572C003000.jpg,TRUE
M0572C005000.jpg,train,/images/train/M0572C005000.jpg,TRUE
M0572C007000.jpg,train,/images/train/M0572C007000.jpg,spider
M0572C009000.jpg,test,/images/test/M0572C009000.jpg,TRUE
M0572C014000.jpg,train,/images/train/M0572C014000.jpg,TRUE
M0572C020000.jpg,train,/images/train/M0572C020000.jpg,TRUE
M0572C021000.jpg,train,/images/train/M0572C021000.jpg,TRUE
M0572C023000.jpg,train,/images/train/M0572C023000.jpg,TRUE
M0572C027000.jpg,test,/images/test/M0572C027000.jpg,TRUE
M0572C029000.jpg,test,/images/test/M0572C029000.jpg,TRUE
M0572C034000.jpg,train,/images/train/M0572C034000.jpg,TRUE
M0572C039000.jpg,train,/images/train/M0572C039000.jpg,TRUE
M0572C040000.jpg,train,/images/train/M0572C040000.jpg,TRUE
M0572C041000.jpg,train,/images/train/M0572C041000.jpg,TRUE
M0572C045000.jpg,train,/images/train/M0572C045000.jpg,TRUE
M0572C052000.jpg,train,/images/train/M0572C052000.jpg,TRUE
M0572C054000.jpg,train,/images/train/M0572C054000.jpg,TRUE
M0572C056000.jpg,train,/images/train/M0572C056000.jpg,TRUE
M0572C058000.jpg,train,/images/train/M0572C058000.jpg,TRUE
M0572C060000.jpg,test,/images/test/M0572C060000.jpg,TRUE
M0573C001000.jpg,train,/images/train/M0573C001000.jpg,TRUE
M0573C002000.jpg,train,/images/train/M0573C002000.jpg,TRUE
M0573C003000.jpg,train,/images/train/M0573C003000.jpg,TRUE
M0573C005000.jpg,train,/images/train/M0573C005000.jpg,TRUE
M0573C007000.jpg,train,/images/train/M0573C007000.jpg,TRUE
M0573C009000.jpg,test,/images/test/M0573C009000.jpg,TRUE
M0573C012000.jpg,test,/images/test/M0573C012000.jpg,TRUE
M0573C014000.jpg,train,/images/train/M0573C014000.jpg,TRUE
M0573C016000.jpg,train,/images/train/M0573C016000.jpg,TRUE
M0573C017000.jpg,train,/images/train/M0573C017000.jpg,TRUE
M0573C020000.jpg,train,/images/train/M0573C020000.jpg,TRUE
M0573C021000.jpg,test,/images/test/M0573C021000.jpg,TRUE
M0573C027000.jpg,train,/images/train/M0573C027000.jpg,TRUE
M0573C029000.jpg,train,/images/train/M0573C029000.jpg,TRUE
