filename,group,image_path,clean
M0576C030000.jpg,train,/images/train/M0576C030000.jpg,True
M0576C032000.jpg,train,/images/train/M0576C032000.jpg,True
M0576C034000.jpg,train,/images/train/M0576C034000.jpg,True
M0576C036000.jpg,test,/images/test/M0576C036000.jpg,True
M0576C038000.jpg,test,/images/test/M0576C038000.jpg,True
M0576C039000.jpg,train,/images/train/M0576C039000.jpg,True
M0576C040000.jpg,train,/images/train/M0576C040000.jpg,True
M0576C041000.jpg,train,/images/train/M0576C041000.jpg,True
M0576C043000.jpg,train,/images/train/M0576C043000.jpg,True
M0576C045000.jpg,train,/images/train/M0576C045000.jpg,True
M0576C047000.jpg,train,/images/train/M0576C047000.jpg,True
M0576C049000.jpg,train,/images/train/M0576C049000.jpg,True
M0576C052000.jpg,train,/images/train/M0576C052000.jpg,True
M0576C060000.jpg,test,/images/test/M0576C060000.jpg,True
M0578C003000.jpg,train,/images/train/M0578C003000.jpg,True
M0578C014000.jpg,train,/images/train/M0578C014000.jpg,True
M0578C016000.jpg,train,/images/train/M0578C016000.jpg,True
M0578C018000.jpg,train,/images/train/M0578C018000.jpg,True
M0578C021000.jpg,test,/images/test/M0578C021000.jpg,True
M0578C023000.jpg,train,/images/train/M0578C023000.jpg,True
M0578C025000.jpg,train,/images/train/M0578C025000.jpg,True
M0578C027000.jpg,train,/images/train/M0578C027000.jpg,True
M0578C029000.jpg,train,/images/train/M0578C029000.jpg,True
M0578C032000.jpg,train,/images/train/M0578C032000.jpg,True
M0578C034000.jpg,train,/images/train/M0578C034000.jpg,True
M0578C036000.jpg,train,/images/train/M0578C036000.jpg,True
M0578C038000.jpg,train,/images/train/M0578C038000.jpg,True
M0578C039000.jpg,train,/images/train/M0578C039000.jpg,True
M0578C045000.jpg,train,/images/train/M0578C045000.jpg,True
M0578C047000.jpg,train,/images/train/M0578C047000.jpg,True
M0578C049000.jpg,train,/images/train/M0578C049000.jpg,True
M0578C058000.jpg,train,/images/train/M0578C058000.jpg,True
M0578C060000.jpg,test,/images/test/M0578C060000.jpg,True
M0579C001000.jpg,test,/images/test/M0579C001000.jpg,True
M0579C003000.jpg,train,/images/train/M0579C003000.jpg,True
M0579C007000.jpg,train,/images/train/M0579C007000.jpg,True
M0579C009000.jpg,train,/images/train/M0579C009000.jpg,True
M0579C012000.jpg,train,/images/train/M0579C012000.jpg,True
M0579C014000.jpg,test,/images/test/M0579C014000.jpg,True
M0579C016000.jpg,train,/images/train/M0579C016000.jpg,True
M0579C018000.jpg,train,/images/train/M0579C018000.jpg,True
M0579C020000.jpg,test,/images/test/M0579C020000.jpg,True
M0579C021000.jpg,train,/images/train/M0579C021000.jpg,True
M0579C023000.jpg,train,/images/train/M0579C023000.jpg,True
M0579C025000.jpg,test,/images/test/M0579C025000.jpg,True
M0579C027000.jpg,train,/images/train/M0579C027000.jpg,True
M0579C029000.jpg,test,/images/test/M0579C029000.jpg,True
M0579C032000.jpg,train,/images/train/M0579C032000.jpg,True
M0579C033000.jpg,train,/images/train/M0579C033000.jpg,False
M0579C034000.jpg,test,/images/test/M0579C034000.jpg,True
M0579C036000.jpg,test,/images/test/M0579C036000.jpg,True
M0579C038000.jpg,train,/images/train/M0579C038000.jpg,True
M0579C039000.jpg,train,/images/train/M0579C039000.jpg,True
M0579C041000.jpg,train,/images/train/M0579C041000.jpg,True
M0579C043000.jpg,test,/images/test/M0579C043000.jpg,True
M0579C045000.jpg,train,/images/train/M0579C045000.jpg,True
M0579C047000.jpg,train,/images/train/M0579C047000.jpg,True
M0579C049000.jpg,train,/images/train/M0579C049000.jpg,True
M0579C052000.jpg,train,/images/train/M0579C052000.jpg,False
M0579C058000.jpg,test,/images/test/M0579C058000.jpg,True
M0579C060000.jpg,train,/images/train/M0579C060000.jpg,True
M0580C027100.jpg,train,/images/train/M0580C027100.jpg,True
M0580C035100.jpg,train,/images/train/M0580C035100.jpg,True
M0581C013100.jpg,test,/images/test/M0581C013100.jpg,False
M0581C014100.jpg,train,/images/train/M0581C014100.jpg,False
M0581C018100.jpg,train,/images/train/M0581C018100.jpg,False
M0581C033100.jpg,test,/images/test/M0581C033100.jpg,False
M0583C004100.jpg,train,/images/train/M0583C004100.jpg,False
M0583C009100.jpg,train,/images/train/M0583C009100.jpg,True
M0583C017100.jpg,train,/images/train/M0583C017100.jpg,True
M0583C019100.jpg,train,/images/train/M0583C019100.jpg,False
M0583C034100.jpg,train,/images/train/M0583C034100.jpg,True
M0583C045100.jpg,train,/images/train/M0583C045100.jpg,True
M0583C046100.jpg,train,/images/train/M0583C046100.jpg,True
M0616C001000.jpg,train,/images/train/M0616C001000.jpg,spider
M0616C002000.jpg,train,/images/train/M0616C002000.jpg,False
M0616C003000.jpg,train,/images/train/M0616C003000.jpg,True
M0616C005000.jpg,train,/images/train/M0616C005000.jpg,True
M0616C012000.jpg,train,/images/train/M0616C012000.jpg,True
M0616C014000.jpg,train,/images/train/M0616C014000.jpg,True
M0616C015000.jpg,train,/images/train/M0616C015000.jpg,False
M0616C016000.jpg,test,/images/test/M0616C016000.jpg,True
M0616C018000.jpg,train,/images/train/M0616C018000.jpg,True
M0616C023000.jpg,test,/images/test/M0616C023000.jpg,True
M0616C025000.jpg,train,/images/train/M0616C025000.jpg,True
M0616C027000.jpg,test,/images/test/M0616C027000.jpg,True
M0616C029000.jpg,train,/images/train/M0616C029000.jpg,True
M0616C032000.jpg,test,/images/test/M0616C032000.jpg,True
M0616C034000.jpg,train,/images/train/M0616C034000.jpg,True
M0616C038000.jpg,train,/images/train/M0616C038000.jpg,True
M0616C040000.jpg,train,/images/train/M0616C040000.jpg,True
M0616C041000.jpg,train,/images/train/M0616C041000.jpg,True
M0616C042000.jpg,train,/images/train/M0616C042000.jpg,True
M0616C043000.jpg,train,/images/train/M0616C043000.jpg,True
M0616C044000.jpg,test,/images/test/M0616C044000.jpg,True
M0616C045000.jpg,train,/images/train/M0616C045000.jpg,True
M0616C047000.jpg,train,/images/train/M0616C047000.jpg,True
M0616C048000.jpg,train,/images/train/M0616C048000.jpg,True
M0616C049000.jpg,test,/images/test/M0616C049000.jpg,False
M0616C052000.jpg,train,/images/train/M0616C052000.jpg,True
M0616C060000.jpg,train,/images/train/M0616C060000.jpg,True
M0617C009000.jpg,train,/images/train/M0617C009000.jpg,False
M0617C011000.jpg,train,/images/train/M0617C011000.jpg,True
M0617C012000.jpg,test,/images/test/M0617C012000.jpg,True
M0617C013000.jpg,test,/images/test/M0617C013000.jpg,False
M0617C015000.jpg,test,/images/test/M0617C015000.jpg,False
M0617C017000.jpg,train,/images/train/M0617C017000.jpg,True
M0617C018000.jpg,train,/images/train/M0617C018000.jpg,True
M0617C019000.jpg,train,/images/train/M0617C019000.jpg,True
M0617C022000.jpg,test,/images/test/M0617C022000.jpg,True
M0617C026000.jpg,train,/images/train/M0617C026000.jpg,True
M0617C028000.jpg,train,/images/train/M0617C028000.jpg,True
M0617C031000.jpg,train,/images/train/M0617C031000.jpg,True
M0617C032000.jpg,test,/images/test/M0617C032000.jpg,True
M0617C033000.jpg,train,/images/train/M0617C033000.jpg,True
M0617C034000.jpg,test,/images/test/M0617C034000.jpg,True
M0617C035000.jpg,train,/images/train/M0617C035000.jpg,True
M0617C037000.jpg,train,/images/train/M0617C037000.jpg,True
M0617C041000.jpg,train,/images/train/M0617C041000.jpg,True
M0617C042000.jpg,test,/images/test/M0617C042000.jpg,True
M0617C044000.jpg,train,/images/train/M0617C044000.jpg,True
M0617C046000.jpg,train,/images/train/M0617C046000.jpg,True
M0617C048000.jpg,train,/images/train/M0617C048000.jpg,True
M0617C051000.jpg,train,/images/train/M0617C051000.jpg,True
M0618C018000.jpg,train,/images/train/M0618C018000.jpg,True
M0618C023000.jpg,test,/images/test/M0618C023000.jpg,True
M0618C025000.jpg,test,/images/test/M0618C025000.jpg,True
M0618C027000.jpg,train,/images/train/M0618C027000.jpg,True
M0618C029000.jpg,train,/images/train/M0618C029000.jpg,True
M0618C032000.jpg,train,/images/train/M0618C032000.jpg,False
M0618C034000.jpg,train,/images/train/M0618C034000.jpg,True
M0618C036000.jpg,train,/images/train/M0618C036000.jpg,True
M0618C038000.jpg,train,/images/train/M0618C038000.jpg,True
M0618C040000.jpg,train,/images/train/M0618C040000.jpg,True
M0618C043000.jpg,train,/images/train/M0618C043000.jpg,True
M0618C045000.jpg,train,/images/train/M0618C045000.jpg,True
M0618C047000.jpg,train,/images/train/M0618C047000.jpg,True
M0618C049000.jpg,train,/images/train/M0618C049000.jpg,True
M0618C060000.jpg,test,/images/test/M0618C060000.jpg,True
M0619C005000.jpg,test,/images/test/M0619C005000.jpg,False
M0619C012000.jpg,train,/images/train/M0619C012000.jpg,True
M0619C014000.jpg,train,/images/train/M0619C014000.jpg,True
M0619C016000.jpg,train,/images/train/M0619C016000.jpg,True
M0619C023000.jpg,train,/images/train/M0619C023000.jpg,True
M0619C025000.jpg,train,/images/train/M0619C025000.jpg,True
M0619C027000.jpg,train,/images/train/M0619C027000.jpg,True
M0619C029000.jpg,test,/images/test/M0619C029000.jpg,True
M0619C032000.jpg,train,/images/train/M0619C032000.jpg,True
M0619C034000.jpg,train,/images/train/M0619C034000.jpg,True
M0619C036000.jpg,train,/images/train/M0619C036000.jpg,True
M0619C038000.jpg,train,/images/train/M0619C038000.jpg,True
M0619C058000.jpg,train,/images/train/M0619C058000.jpg,True
M0620C039000.jpg,train,/images/train/M0620C039000.jpg,True
M0620C060000.jpg,train,/images/train/M0620C060000.jpg,True
M0623C002010.jpg,train,/images/train/M0623C002010.jpg,True
M0623C011010.jpg,train,/images/train/M0623C011010.jpg,True
M0623C012010.jpg,train,/images/train/M0623C012010.jpg,True
M0623C013010.jpg,train,/images/train/M0623C013010.jpg,True
M0623C014010.jpg,train,/images/train/M0623C014010.jpg,True
M0623C015010.jpg,test,/images/test/M0623C015010.jpg,True
M0623C016010.jpg,train,/images/train/M0623C016010.jpg,True
M0623C017010.jpg,train,/images/train/M0623C017010.jpg,True
M0623C018010.jpg,train,/images/train/M0623C018010.jpg,True
M0623C019010.jpg,train,/images/train/M0623C019010.jpg,True
M0623C020010.jpg,train,/images/train/M0623C020010.jpg,True
M0623C024010.jpg,test,/images/test/M0623C024010.jpg,True
M0623C025010.jpg,train,/images/train/M0623C025010.jpg,True
M0623C026010.jpg,train,/images/train/M0623C026010.jpg,True
M0623C027010.jpg,train,/images/train/M0623C027010.jpg,True
M0623C035010.jpg,train,/images/train/M0623C035010.jpg,True
M0623C036010.jpg,train,/images/train/M0623C036010.jpg,True
M0623C041010.jpg,train,/images/train/M0623C041010.jpg,True
M0623C042010.jpg,test,/images/test/M0623C042010.jpg,True
M0623C043010.jpg,train,/images/train/M0623C043010.jpg,True
M0623C044010.jpg,train,/images/train/M0623C044010.jpg,True
M0623C049010.jpg,test,/images/test/M0623C049010.jpg,True
M0623C050010.jpg,train,/images/train/M0623C050010.jpg,True
M0623C051010.jpg,train,/images/train/M0623C051010.jpg,False
M0623C052010.jpg,test,/images/test/M0623C052010.jpg,True
M0628C001000.jpg,train,/images/train/M0628C001000.jpg,True
M0628C002000.jpg,train,/images/train/M0628C002000.jpg,True
M0628C007000.jpg,test,/images/test/M0628C007000.jpg,True
M0628C009000.jpg,test,/images/test/M0628C009000.jpg,True
M0628C010000.jpg,train,/images/train/M0628C010000.jpg,True
M0628C012000.jpg,test,/images/test/M0628C012000.jpg,True
M0628C013000.jpg,train,/images/train/M0628C013000.jpg,True
M0628C014000.jpg,train,/images/train/M0628C014000.jpg,True
M0628C015000.jpg,train,/images/train/M0628C015000.jpg,True
M0628C016000.jpg,train,/images/train/M0628C016000.jpg,True
M0628C017000.jpg,train,/images/train/M0628C017000.jpg,True
M0628C018000.jpg,train,/images/train/M0628C018000.jpg,True
M0628C019000.jpg,train,/images/train/M0628C019000.jpg,True
M0628C020000.jpg,train,/images/train/M0628C020000.jpg,True
M0628C022000.jpg,train,/images/train/M0628C022000.jpg,True
M0628C023000.jpg,train,/images/train/M0628C023000.jpg,True
M0628C024000.jpg,train,/images/train/M0628C024000.jpg,True
M0628C025000.jpg,train,/images/train/M0628C025000.jpg,True
M0628C026000.jpg,train,/images/train/M0628C026000.jpg,True
M0628C027000.jpg,train,/images/train/M0628C027000.jpg,True
M0628C028000.jpg,train,/images/train/M0628C028000.jpg,True
M0628C029000.jpg,train,/images/train/M0628C029000.jpg,True
M0628C032000.jpg,train,/images/train/M0628C032000.jpg,True
M0628C034000.jpg,train,/images/train/M0628C034000.jpg,True
M0628C035000.jpg,train,/images/train/M0628C035000.jpg,True
M0628C036000.jpg,test,/images/test/M0628C036000.jpg,True
M0628C037000.jpg,train,/images/train/M0628C037000.jpg,True
M0628C038000.jpg,train,/images/train/M0628C038000.jpg,True
M0628C039000.jpg,train,/images/train/M0628C039000.jpg,True
M0628C040000.jpg,test,/images/test/M0628C040000.jpg,True
M0628C041000.jpg,train,/images/train/M0628C041000.jpg,True
M0628C042000.jpg,train,/images/train/M0628C042000.jpg,True
M0628C043000.jpg,train,/images/train/M0628C043000.jpg,True
M0628C044000.jpg,train,/images/train/M0628C044000.jpg,True
M0628C045000.jpg,train,/images/train/M0628C045000.jpg,True
M0628C046000.jpg,train,/images/train/M0628C046000.jpg,True
M0628C047000.jpg,train,/images/train/M0628C047000.jpg,True
M0628C048000.jpg,test,/images/test/M0628C048000.jpg,True
M0628C049000.jpg,train,/images/train/M0628C049000.jpg,True
M0628C050000.jpg,train,/images/train/M0628C050000.jpg,True
M0628C051000.jpg,train,/images/train/M0628C051000.jpg,True
M0628C052000.jpg,test,/images/test/M0628C052000.jpg,True
M0628C053000.jpg,test,/images/test/M0628C053000.jpg,False
M0628C059000.jpg,train,/images/train/M0628C059000.jpg,True
M0628C060000.jpg,train,/images/train/M0628C060000.jpg,True
M0629C001000.jpg,train,/images/train/M0629C001000.jpg,True
M0629C002000.jpg,train,/images/train/M0629C002000.jpg,False
M0629C006000.jpg,train,/images/train/M0629C006000.jpg,True
M0629C009000.jpg,train,/images/train/M0629C009000.jpg,True
M0629C010000.jpg,train,/images/train/M0629C010000.jpg,True
M0629C011000.jpg,train,/images/train/M0629C011000.jpg,False
M0629C012000.jpg,train,/images/train/M0629C012000.jpg,True
M0629C013000.jpg,train,/images/train/M0629C013000.jpg,True
M0629C014000.jpg,train,/images/train/M0629C014000.jpg,True
M0629C015000.jpg,train,/images/train/M0629C015000.jpg,True
M0629C016000.jpg,train,/images/train/M0629C016000.jpg,True
M0629C017000.jpg,train,/images/train/M0629C017000.jpg,True
M0629C018000.jpg,train,/images/train/M0629C018000.jpg,True
M0629C019000.jpg,train,/images/train/M0629C019000.jpg,True
M0629C020000.jpg,train,/images/train/M0629C020000.jpg,True
M0629C021000.jpg,train,/images/train/M0629C021000.jpg,True
M0629C022000.jpg,train,/images/train/M0629C022000.jpg,True
M0629C023000.jpg,train,/images/train/M0629C023000.jpg,True
M0629C024000.jpg,train,/images/train/M0629C024000.jpg,True
M0629C025000.jpg,train,/images/train/M0629C025000.jpg,True
M0629C026000.jpg,train,/images/train/M0629C026000.jpg,True
M0629C027000.jpg,test,/images/test/M0629C027000.jpg,True
M0629C028000.jpg,test,/images/test/M0629C028000.jpg,True
M0629C029000.jpg,test,/images/test/M0629C029000.jpg,True
M0629C032000.jpg,train,/images/train/M0629C032000.jpg,True
M0629C033000.jpg,train,/images/train/M0629C033000.jpg,True
M0629C034000.jpg,train,/images/train/M0629C034000.jpg,True
M0629C035000.jpg,train,/images/train/M0629C035000.jpg,True
M0629C036000.jpg,train,/images/train/M0629C036000.jpg,True
M0629C037000.jpg,train,/images/train/M0629C037000.jpg,True
M0629C039000.jpg,train,/images/train/M0629C039000.jpg,True
M0629C041000.jpg,train,/images/train/M0629C041000.jpg,True
M0629C042000.jpg,train,/images/train/M0629C042000.jpg,True
M0629C043000.jpg,train,/images/train/M0629C043000.jpg,True
M0629C044000.jpg,train,/images/train/M0629C044000.jpg,True
M0629C045000.jpg,train,/images/train/M0629C045000.jpg,True
M0629C046000.jpg,train,/images/train/M0629C046000.jpg,True
M0629C047000.jpg,train,/images/train/M0629C047000.jpg,True
M0629C048000.jpg,train,/images/train/M0629C048000.jpg,True
M0629C049000.jpg,train,/images/train/M0629C049000.jpg,True
M0629C050000.jpg,train,/images/train/M0629C050000.jpg,True
M0629C051000.jpg,train,/images/train/M0629C051000.jpg,True
M0629C052000.jpg,train,/images/train/M0629C052000.jpg,True
M0629C053000.jpg,train,/images/train/M0629C053000.jpg,True
M0629C059000.jpg,test,/images/test/M0629C059000.jpg,True
M0629C060000.jpg,train,/images/train/M0629C060000.jpg,True
M0632C001000.jpg,test,/images/test/M0632C001000.jpg,True
M0632C003000.jpg,train,/images/train/M0632C003000.jpg,True
M0632C010000.jpg,train,/images/train/M0632C010000.jpg,True
M0632C011000.jpg,train,/images/train/M0632C011000.jpg,True
M0632C012000.jpg,train,/images/train/M0632C012000.jpg,True
M0632C013000.jpg,test,/images/test/M0632C013000.jpg,True
M0632C014000.jpg,test,/images/test/M0632C014000.jpg,True
M0632C015000.jpg,train,/images/train/M0632C015000.jpg,True
M0632C016000.jpg,train,/images/train/M0632C016000.jpg,True
M0632C017000.jpg,train,/images/train/M0632C017000.jpg,True
M0632C018000.jpg,test,/images/test/M0632C018000.jpg,True
M0632C019000.jpg,train,/images/train/M0632C019000.jpg,True
M0632C020000.jpg,test,/images/test/M0632C020000.jpg,True
M0632C022000.jpg,train,/images/train/M0632C022000.jpg,True
M0632C023000.jpg,train,/images/train/M0632C023000.jpg,True
M0632C024000.jpg,test,/images/test/M0632C024000.jpg,True
M0632C025000.jpg,train,/images/train/M0632C025000.jpg,True
M0632C026000.jpg,train,/images/train/M0632C026000.jpg,True
M0632C027000.jpg,test,/images/test/M0632C027000.jpg,True
M0632C028000.jpg,train,/images/train/M0632C028000.jpg,True
M0632C029000.jpg,test,/images/test/M0632C029000.jpg,True
M0632C032000.jpg,train,/images/train/M0632C032000.jpg,True
M0632C033000.jpg,test,/images/test/M0632C033000.jpg,True
M0632C034000.jpg,train,/images/train/M0632C034000.jpg,True
M0632C035000.jpg,train,/images/train/M0632C035000.jpg,True
M0632C036000.jpg,train,/images/train/M0632C036000.jpg,True
M0632C037000.jpg,test,/images/test/M0632C037000.jpg,True
M0632C038000.jpg,train,/images/train/M0632C038000.jpg,True
M0632C039000.jpg,test,/images/test/M0632C039000.jpg,True
M0632C041000.jpg,train,/images/train/M0632C041000.jpg,True
M0632C042000.jpg,train,/images/train/M0632C042000.jpg,True
M0632C043000.jpg,train,/images/train/M0632C043000.jpg,True
M0632C044000.jpg,train,/images/train/M0632C044000.jpg,True
M0632C045000.jpg,train,/images/train/M0632C045000.jpg,True
M0632C046000.jpg,test,/images/test/M0632C046000.jpg,True
M0632C047000.jpg,test,/images/test/M0632C047000.jpg,True
M0632C048000.jpg,train,/images/train/M0632C048000.jpg,True
M0632C049000.jpg,test,/images/test/M0632C049000.jpg,True
M0632C050000.jpg,train,/images/train/M0632C050000.jpg,True
M0632C051000.jpg,train,/images/train/M0632C051000.jpg,True
M0632C052000.jpg,train,/images/train/M0632C052000.jpg,False
M0632C059000.jpg,train,/images/train/M0632C059000.jpg,True
M0632C060000.jpg,test,/images/test/M0632C060000.jpg,False
M0633C001000.jpg,train,/images/train/M0633C001000.jpg,False
M0633C029000.jpg,train,/images/train/M0633C029000.jpg,False
M0633C039000.jpg,train,/images/train/M0633C039000.jpg,True
M0633C060000.jpg,train,/images/train/M0633C060000.jpg,False
M0634C001000.jpg,train,/images/train/M0634C001000.jpg,True
M0634C002000.jpg,train,/images/train/M0634C002000.jpg,False
M0634C009000.jpg,test,/images/test/M0634C009000.jpg,True
M0634C010000.jpg,train,/images/train/M0634C010000.jpg,False
M0634C011000.jpg,test,/images/test/M0634C011000.jpg,False
M0634C012000.jpg,train,/images/train/M0634C012000.jpg,True
M0634C013000.jpg,train,/images/train/M0634C013000.jpg,True
M0634C014000.jpg,train,/images/train/M0634C014000.jpg,True
M0634C015000.jpg,test,/images/test/M0634C015000.jpg,True
M0634C016000.jpg,train,/images/train/M0634C016000.jpg,True
M0634C017000.jpg,train,/images/train/M0634C017000.jpg,True
M0634C018000.jpg,train,/images/train/M0634C018000.jpg,True
M0634C019000.jpg,train,/images/train/M0634C019000.jpg,True
M0634C020000.jpg,train,/images/train/M0634C020000.jpg,True
M0634C022000.jpg,train,/images/train/M0634C022000.jpg,True
M0634C023000.jpg,test,/images/test/M0634C023000.jpg,True
M0634C024000.jpg,train,/images/train/M0634C024000.jpg,True
M0634C025000.jpg,train,/images/train/M0634C025000.jpg,True
M0634C026000.jpg,test,/images/test/M0634C026000.jpg,True
M0634C027000.jpg,train,/images/train/M0634C027000.jpg,True
M0634C028000.jpg,train,/images/train/M0634C028000.jpg,True
M0634C029000.jpg,train,/images/train/M0634C029000.jpg,True
M0634C032000.jpg,test,/images/test/M0634C032000.jpg,True
M0634C033000.jpg,test,/images/test/M0634C033000.jpg,True
M0634C034000.jpg,train,/images/train/M0634C034000.jpg,True
M0634C035000.jpg,train,/images/train/M0634C035000.jpg,True
M0634C036000.jpg,train,/images/train/M0634C036000.jpg,True
M0634C037000.jpg,train,/images/train/M0634C037000.jpg,True
M0634C038000.jpg,train,/images/train/M0634C038000.jpg,True
M0634C039000.jpg,train,/images/train/M0634C039000.jpg,True
M0634C040000.jpg,train,/images/train/M0634C040000.jpg,False
M0634C041000.jpg,train,/images/train/M0634C041000.jpg,True
M0634C042000.jpg,test,/images/test/M0634C042000.jpg,True
M0634C043000.jpg,test,/images/test/M0634C043000.jpg,True
M0634C044000.jpg,train,/images/train/M0634C044000.jpg,True
M0634C045000.jpg,train,/images/train/M0634C045000.jpg,True
M0634C046000.jpg,train,/images/train/M0634C046000.jpg,True
M0634C047000.jpg,train,/images/train/M0634C047000.jpg,True
M0634C048000.jpg,train,/images/train/M0634C048000.jpg,True
M0634C049000.jpg,test,/images/test/M0634C049000.jpg,True
M0634C050000.jpg,test,/images/test/M0634C050000.jpg,True
M0634C051000.jpg,train,/images/train/M0634C051000.jpg,True
M0634C060000.jpg,train,/images/train/M0634C060000.jpg,True
M0635C001000.jpg,train,/images/train/M0635C001000.jpg,False
M0635C003000.jpg,train,/images/train/M0635C003000.jpg,False
M0635C005000.jpg,train,/images/train/M0635C005000.jpg,False
M0635C007000.jpg,test,/images/test/M0635C007000.jpg,False
M0635C009000.jpg,train,/images/train/M0635C009000.jpg,False
M0635C012000.jpg,train,/images/train/M0635C012000.jpg,False
M0635C014000.jpg,train,/images/train/M0635C014000.jpg,spider
M0635C016000.jpg,train,/images/train/M0635C016000.jpg,spider
M0635C020000.jpg,train,/images/train/M0635C020000.jpg,spider
M0635C021000.jpg,train,/images/train/M0635C021000.jpg,False
M0635C023000.jpg,test,/images/test/M0635C023000.jpg,True
M0635C024000.jpg,train,/images/train/M0635C024000.jpg,False
M0635C025000.jpg,train,/images/train/M0635C025000.jpg,True
M0635C027000.jpg,train,/images/train/M0635C027000.jpg,True
M0635C029000.jpg,train,/images/train/M0635C029000.jpg,False
M0635C032000.jpg,train,/images/train/M0635C032000.jpg,True
M0635C034000.jpg,test,/images/test/M0635C034000.jpg,True
M0635C036000.jpg,test,/images/test/M0635C036000.jpg,True
M0635C038000.jpg,test,/images/test/M0635C038000.jpg,True
M0635C040000.jpg,train,/images/train/M0635C040000.jpg,False
M0635C041000.jpg,train,/images/train/M0635C041000.jpg,False
M0635C043000.jpg,train,/images/train/M0635C043000.jpg,True
M0635C045000.jpg,train,/images/train/M0635C045000.jpg,False
M0635C047000.jpg,train,/images/train/M0635C047000.jpg,spider
M0635C049000.jpg,train,/images/train/M0635C049000.jpg,True
M0635C052000.jpg,test,/images/test/M0635C052000.jpg,False
M0635C054000.jpg,train,/images/train/M0635C054000.jpg,False
M0635C056000.jpg,train,/images/train/M0635C056000.jpg,True
M0635C058000.jpg,train,/images/train/M0635C058000.jpg,True
M0635C060000.jpg,train,/images/train/M0635C060000.jpg,False
M0636C001000.jpg,test,/images/test/M0636C001000.jpg,False
M0636C003000.jpg,train,/images/train/M0636C003000.jpg,False
M0636C005000.jpg,train,/images/train/M0636C005000.jpg,False
M0636C007000.jpg,test,/images/test/M0636C007000.jpg,False
M0636C009000.jpg,train,/images/train/M0636C009000.jpg,True
M0636C011000.jpg,train,/images/train/M0636C011000.jpg,True
M0636C012000.jpg,test,/images/test/M0636C012000.jpg,True
M0636C013000.jpg,train,/images/train/M0636C013000.jpg,True
M0636C014000.jpg,train,/images/train/M0636C014000.jpg,True
M0636C016000.jpg,train,/images/train/M0636C016000.jpg,True
M0636C017000.jpg,train,/images/train/M0636C017000.jpg,False
M0636C018000.jpg,train,/images/train/M0636C018000.jpg,True
M0636C019000.jpg,train,/images/train/M0636C019000.jpg,True
M0636C020000.jpg,train,/images/train/M0636C020000.jpg,True
M0636C021000.jpg,train,/images/train/M0636C021000.jpg,False
M0636C022000.jpg,test,/images/test/M0636C022000.jpg,True
M0636C023000.jpg,train,/images/train/M0636C023000.jpg,True
M0636C024000.jpg,test,/images/test/M0636C024000.jpg,True
M0636C025000.jpg,train,/images/train/M0636C025000.jpg,True
M0636C026000.jpg,train,/images/train/M0636C026000.jpg,True
M0636C027000.jpg,train,/images/train/M0636C027000.jpg,True
M0636C028000.jpg,train,/images/train/M0636C028000.jpg,True
M0636C029000.jpg,train,/images/train/M0636C029000.jpg,True
M0636C032000.jpg,train,/images/train/M0636C032000.jpg,True
M0636C033000.jpg,test,/images/test/M0636C033000.jpg,True
M0636C034000.jpg,train,/images/train/M0636C034000.jpg,True
M0636C035000.jpg,train,/images/train/M0636C035000.jpg,True
M0636C036000.jpg,train,/images/train/M0636C036000.jpg,True
M0636C037000.jpg,train,/images/train/M0636C037000.jpg,True
M0636C038000.jpg,test,/images/test/M0636C038000.jpg,True
M0636C039000.jpg,train,/images/train/M0636C039000.jpg,False
M0636C040000.jpg,train,/images/train/M0636C040000.jpg,False
M0636C041000.jpg,test,/images/test/M0636C041000.jpg,True
M0636C042000.jpg,train,/images/train/M0636C042000.jpg,True
M0636C043000.jpg,train,/images/train/M0636C043000.jpg,True
M0636C045000.jpg,test,/images/test/M0636C045000.jpg,True
M0636C047000.jpg,train,/images/train/M0636C047000.jpg,False
M0636C048000.jpg,test,/images/test/M0636C048000.jpg,True
M0636C049000.jpg,train,/images/train/M0636C049000.jpg,True
M0636C051000.jpg,train,/images/train/M0636C051000.jpg,False
M0636C052000.jpg,train,/images/train/M0636C052000.jpg,False
M0636C054000.jpg,train,/images/train/M0636C054000.jpg,False
M0636C056000.jpg,train,/images/train/M0636C056000.jpg,True
M0636C057000.jpg,train,/images/train/M0636C057000.jpg,False
M0636C058000.jpg,test,/images/test/M0636C058000.jpg,True
M0636C060000.jpg,train,/images/train/M0636C060000.jpg,True
M0637C003000.jpg,train,/images/train/M0637C003000.jpg,False
M0637C004000.jpg,train,/images/train/M0637C004000.jpg,False
M0637C005000.jpg,train,/images/train/M0637C005000.jpg,False
M0637C007000.jpg,train,/images/train/M0637C007000.jpg,spider
M0637C009000.jpg,train,/images/train/M0637C009000.jpg,True
M0637C012000.jpg,test,/images/test/M0637C012000.jpg,spider
M0637C013000.jpg,test,/images/test/M0637C013000.jpg,True
M0637C014000.jpg,test,/images/test/M0637C014000.jpg,True
M0637C016000.jpg,train,/images/train/M0637C016000.jpg,True
M0637C018000.jpg,train,/images/train/M0637C018000.jpg,True
M0637C020000.jpg,train,/images/train/M0637C020000.jpg,False
M0637C021000.jpg,train,/images/train/M0637C021000.jpg,False
M0637C023000.jpg,train,/images/train/M0637C023000.jpg,True
M0637C025000.jpg,train,/images/train/M0637C025000.jpg,True
M0637C027000.jpg,train,/images/train/M0637C027000.jpg,True
